Date,Sunrise,Sunset,Daylength,HourofDay,HourNumber,Day,Day_No.,NumberTripsperday,RelativeFrequency,PercentageTripperHour,Numberoftripsperhour,Day_or_Night,1_or_0
5/1/2019,,,,10:00:00,2891,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
5/1/2019,,,,11:00:00,2892,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
5/1/2019,,,,12:00:00,2893,Wednesday,3,"180,019",0.032,0.064,"11,521",Day,1
5/1/2019,,,,13:00:00,2894,Wednesday,3,"180,019",0.037,0.074,"13,321",Day,1
5/1/2019,,,,14:00:00,2895,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
5/1/2019,,,,15:00:00,2896,Wednesday,3,"180,019",0.026,0.052,"9,361",Day,1
5/1/2019,,,,16:00:00,2897,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
5/1/2019,,,,17:00:00,2898,Wednesday,3,"180,019",0.036,0.072,"12,961",Day,1
5/1/2019,,,,18:00:00,2899,Wednesday,3,"180,019",0.042,0.084,"15,122",Day,1
5/1/2019,,,,19:00:00,2900,Wednesday,3,"180,019",0.041,0.082,"14,762",Day,1
5/1/2019,,,,20:00:00,2901,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
5/1/2019,,,,21:00:00,2902,Wednesday,3,"180,019",0.018,0.036,"6,481",Day,1
5/1/2019,,,,22:00:00,2903,Wednesday,3,"180,019",0.012,0.024,"4,320",Night,0
5/1/2019,,,,23:00:00,2904,Wednesday,3,"180,019",0.010,0.02,"3,600",Night,0
5/2/2019,05:34 ? (63°),20:34 ? (297°),15:00:02,0:00:00,2905,Thursday,4,"182,741",0.010,0.02,"3,655",Night,0
5/2/2019,,,,1:00:00,2906,Thursday,4,"182,741",0.006,0.012,"2,193",Night,0
5/2/2019,,,,2:00:00,2907,Thursday,4,"182,741",0.001,0.002,365,Night,0
5/2/2019,,,,3:00:00,2908,Thursday,4,"182,741",0.001,0.002,365,Night,0
5/2/2019,,,,4:00:00,2909,Thursday,4,"182,741",0.001,0.002,365,Night,0
5/2/2019,,,,5:00:00,2910,Thursday,4,"182,741",0.002,0.004,731,Night,0
5/2/2019,,,,6:00:00,2911,Thursday,4,"182,741",0.007,0.014,"2,558",Day,1
5/2/2019,,,,7:00:00,2912,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
5/2/2019,,,,8:00:00,2913,Thursday,4,"182,741",0.039,0.078,"14,254",Day,1
5/2/2019,,,,9:00:00,2914,Thursday,4,"182,741",0.029,0.058,"10,599",Day,1
5/2/2019,,,,10:00:00,2915,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
5/2/2019,,,,11:00:00,2916,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
5/2/2019,,,,12:00:00,2917,Thursday,4,"182,741",0.032,0.064,"11,695",Day,1
5/2/2019,,,,13:00:00,2918,Thursday,4,"182,741",0.037,0.074,"13,523",Day,1
5/2/2019,,,,14:00:00,2919,Thursday,4,"182,741",0.030,0.06,"10,964",Day,1
5/2/2019,,,,15:00:00,2920,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
5/2/2019,,,,16:00:00,2921,Thursday,4,"182,741",0.031,0.062,"11,330",Day,1
5/2/2019,,,,17:00:00,2922,Thursday,4,"182,741",0.036,0.072,"13,157",Day,1
5/2/2019,,,,18:00:00,2923,Thursday,4,"182,741",0.041,0.082,"14,985",Day,1
5/2/2019,,,,19:00:00,2924,Thursday,4,"182,741",0.040,0.08,"14,619",Day,1
5/2/2019,,,,20:00:00,2925,Thursday,4,"182,741",0.028,0.056,"10,233",Day,1
5/2/2019,,,,21:00:00,2926,Thursday,4,"182,741",0.017,0.034,"6,213",Day,1
5/2/2019,,,,22:00:00,2927,Thursday,4,"182,741",0.012,0.024,"4,386",Night,0
5/2/2019,,,,23:00:00,2928,Thursday,4,"182,741",0.011,0.022,"4,020",Night,0
5/3/2019,05:32 ? (63°),20:35 ? (298°),15:03:40,0:00:00,2929,Friday,5,"188,364",0.011,0.022,"4,144",Night,0
5/3/2019,,,,1:00:00,2930,Friday,5,"188,364",0.006,0.012,"2,260",Night,0
5/3/2019,,,,2:00:00,2931,Friday,5,"188,364",0.002,0.004,753,Night,0
5/3/2019,,,,3:00:00,2932,Friday,5,"188,364",0.001,0.002,377,Night,0
5/3/2019,,,,4:00:00,2933,Friday,5,"188,364",0.001,0.002,377,Night,0
5/3/2019,,,,5:00:00,2934,Friday,5,"188,364",0.002,0.004,753,Night,0
5/3/2019,,,,6:00:00,2935,Friday,5,"188,364",0.007,0.014,"2,637",Day,1
5/3/2019,,,,7:00:00,2936,Friday,5,"188,364",0.023,0.046,"8,665",Day,1
5/3/2019,,,,8:00:00,2937,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
5/3/2019,,,,9:00:00,2938,Friday,5,"188,364",0.028,0.056,"10,548",Day,1
5/3/2019,,,,10:00:00,2939,Friday,5,"188,364",0.024,0.048,"9,041",Day,1
5/3/2019,,,,11:00:00,2940,Friday,5,"188,364",0.025,0.05,"9,418",Day,1
5/3/2019,,,,12:00:00,2941,Friday,5,"188,364",0.032,0.064,"12,055",Day,1
5/3/2019,,,,13:00:00,2942,Friday,5,"188,364",0.035,0.07,"13,185",Day,1
5/3/2019,,,,14:00:00,2943,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
5/3/2019,,,,15:00:00,2944,Friday,5,"188,364",0.027,0.054,"10,172",Day,1
5/3/2019,,,,16:00:00,2945,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
5/3/2019,,,,17:00:00,2946,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
5/3/2019,,,,18:00:00,2947,Friday,5,"188,364",0.040,0.08,"15,069",Day,1
5/3/2019,,,,19:00:00,2948,Friday,5,"188,364",0.039,0.078,"14,692",Day,1
5/3/2019,,,,20:00:00,2949,Friday,5,"188,364",0.029,0.058,"10,925",Day,1
5/3/2019,,,,21:00:00,2950,Friday,5,"188,364",0.018,0.036,"6,781",Day,1
5/3/2019,,,,22:00:00,2951,Friday,5,"188,364",0.014,0.028,"5,274",Night,0
5/3/2019,,,,23:00:00,2952,Friday,5,"188,364",0.012,0.024,"4,521",Night,0
5/4/2019,05:30 ? (62°),20:37 ? (298°),15:07:16,0:00:00,2953,Saturday,6,"160,108",0.008,0.016,"2,562",Night,0
5/4/2019,,,,1:00:00,2954,Saturday,6,"160,108",0.003,0.006,961,Night,0
5/4/2019,,,,2:00:00,2955,Saturday,6,"160,108",0.004,0.008,"1,281",Night,0
5/4/2019,,,,3:00:00,2956,Saturday,6,"160,108",0.003,0.006,961,Night,0
5/4/2019,,,,4:00:00,2957,Saturday,6,"160,108",0.002,0.004,640,Night,0
5/4/2019,,,,5:00:00,2958,Saturday,6,"160,108",0.002,0.004,640,Day,1
5/4/2019,,,,6:00:00,2959,Saturday,6,"160,108",0.005,0.01,"1,601",Day,1
5/4/2019,,,,7:00:00,2960,Saturday,6,"160,108",0.013,0.026,"4,163",Day,1
5/4/2019,,,,8:00:00,2961,Saturday,6,"160,108",0.022,0.044,"7,045",Day,1
5/4/2019,,,,9:00:00,2962,Saturday,6,"160,108",0.028,0.056,"8,966",Day,1
5/4/2019,,,,10:00:00,2963,Saturday,6,"160,108",0.033,0.066,"10,567",Day,1
5/4/2019,,,,11:00:00,2964,Saturday,6,"160,108",0.036,0.072,"11,528",Day,1
5/4/2019,,,,12:00:00,2965,Saturday,6,"160,108",0.039,0.078,"12,488",Day,1
5/4/2019,,,,13:00:00,2966,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
5/4/2019,,,,14:00:00,2967,Saturday,6,"160,108",0.024,0.048,"7,685",Day,1
5/4/2019,,,,15:00:00,2968,Saturday,6,"160,108",0.025,0.05,"8,005",Day,1
5/4/2019,,,,16:00:00,2969,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
5/4/2019,,,,17:00:00,2970,Saturday,6,"160,108",0.034,0.068,"10,887",Day,1
5/4/2019,,,,18:00:00,2971,Saturday,6,"160,108",0.038,0.076,"12,168",Day,1
5/4/2019,,,,19:00:00,2972,Saturday,6,"160,108",0.040,0.08,"12,809",Day,1
5/4/2019,,,,20:00:00,2973,Saturday,6,"160,108",0.030,0.06,"9,606",Day,1
5/4/2019,,,,21:00:00,2974,Saturday,6,"160,108",0.016,0.032,"5,123",Day,1
5/4/2019,,,,22:00:00,2975,Saturday,6,"160,108",0.015,0.03,"4,803",Night,0
5/4/2019,,,,23:00:00,2976,Saturday,6,"160,108",0.016,0.032,"5,123",Night,0
5/5/2019,05:28 ? (62°),20:39 ? (299°),15:10:50,0:00:00,2977,Sunday,7,"134,960",0.000,0,0,Night,0
5/6/2019,,,,1:00:00,2978,Sunday,7,"134,960",0.000,0,0,Night,0
5/7/2019,,,,2:00:00,2979,Sunday,7,"134,960",0.007,0.014,"1,889",Night,0
5/8/2019,,,,3:00:00,2980,Sunday,7,"134,960",0.005,0.01,"1,350",Night,0
5/9/2019,,,,4:00:00,2981,Sunday,7,"134,960",0.004,0.008,"1,080",Night,0
5/10/2019,,,,5:00:00,2982,Sunday,7,"134,960",0.002,0.004,540,Day,1
5/11/2019,,,,6:00:00,2983,Sunday,7,"134,960",0.003,0.006,810,Day,1
5/12/2019,,,,7:00:00,2984,Sunday,7,"134,960",0.008,0.016,"2,159",Day,1
5/13/2019,,,,8:00:00,2985,Sunday,7,"134,960",0.015,0.03,"4,049",Day,1
5/14/2019,,,,9:00:00,2986,Sunday,7,"134,960",0.027,0.054,"7,288",Day,1
5/15/2019,,,,10:00:00,2987,Sunday,7,"134,960",0.034,0.068,"9,177",Day,1
5/16/2019,,,,11:00:00,2988,Sunday,7,"134,960",0.038,0.076,"10,257",Day,1
5/17/2019,,,,12:00:00,2989,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
5/18/2019,,,,13:00:00,2990,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
5/19/2019,,,,14:00:00,2991,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
5/20/2019,,,,15:00:00,2992,Sunday,7,"134,960",0.026,0.052,"7,018",Day,1
5/21/2019,,,,16:00:00,2993,Sunday,7,"134,960",0.031,0.062,"8,368",Day,1
5/22/2019,,,,17:00:00,2994,Sunday,7,"134,960",0.040,0.08,"10,797",Day,1
5/23/2019,,,,18:00:00,2995,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
5/24/2019,,,,19:00:00,2996,Sunday,7,"134,960",0.045,0.09,"12,146",Day,1
5/25/2019,,,,20:00:00,2997,Sunday,7,"134,960",0.033,0.066,"8,907",Day,1
5/26/2019,,,,21:00:00,2998,Sunday,7,"134,960",0.024,0.048,"6,478",Day,1
5/27/2019,,,,22:00:00,2999,Sunday,7,"134,960",0.020,0.04,"5,398",Night,0
5/28/2019,,,,23:00:00,3000,Sunday,7,"134,960",0.016,0.032,"4,319",Night,0
5/6/2019,05:26 ? (61°),20:40 ? (299°),15:14:22,0:00:00,3001,Monday,1,"220,880",0.013,0.026,"5,743",Night,0
5/6/2019,,,,1:00:00,3002,Monday,1,"220,880",0.006,0.012,"2,651",Night,0
5/6/2019,,,,2:00:00,3003,Monday,1,"220,880",0.001,0.002,442,Night,0
5/6/2019,,,,3:00:00,3004,Monday,1,"220,880",0.001,0.002,442,Night,0
5/6/2019,,,,4:00:00,3005,Monday,1,"220,880",0.001,0.002,442,Night,0
5/6/2019,,,,5:00:00,3006,Monday,1,"220,880",0.002,0.004,884,Day,1
5/6/2019,,,,6:00:00,3007,Monday,1,"220,880",0.007,0.014,"3,092",Day,1
5/6/2019,,,,7:00:00,3008,Monday,1,"220,880",0.024,0.048,"10,602",Day,1
5/6/2019,,,,8:00:00,3009,Monday,1,"220,880",0.038,0.076,"16,787",Day,1
5/6/2019,,,,9:00:00,3010,Monday,1,"220,880",0.027,0.054,"11,928",Day,1
5/6/2019,,,,10:00:00,3011,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
5/6/2019,,,,11:00:00,3012,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
5/6/2019,,,,12:00:00,3013,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
5/6/2019,,,,13:00:00,3014,Monday,1,"220,880",0.037,0.074,"16,345",Day,1
5/6/2019,,,,14:00:00,3015,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
5/6/2019,,,,15:00:00,3016,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
5/6/2019,,,,16:00:00,3017,Monday,1,"220,880",0.032,0.064,"14,136",Day,1
5/6/2019,,,,17:00:00,3018,Monday,1,"220,880",0.036,0.072,"15,903",Day,1
5/6/2019,,,,18:00:00,3019,Monday,1,"220,880",0.042,0.084,"18,554",Day,1
5/6/2019,,,,19:00:00,3020,Monday,1,"220,880",0.040,0.08,"17,670",Day,1
5/6/2019,,,,20:00:00,3021,Monday,1,"220,880",0.027,0.054,"11,928",Day,1
5/6/2019,,,,21:00:00,3022,Monday,1,"220,880",0.017,0.034,"7,510",Day,1
5/6/2019,,,,22:00:00,3023,Monday,1,"220,880",0.011,0.022,"4,859",Night,0
5/6/2019,,,,23:00:00,3024,Monday,1,"220,880",0.010,0.02,"4,418",Night,0
5/7/2019,05:24 ? (61°),20:42 ? (300°),15:17:53,0:00:00,3025,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
5/7/2019,,,,1:00:00,3026,Tuesday,2,"222,652",0.003,0.006,"1,336",Night,0
5/7/2019,,,,2:00:00,3027,Tuesday,2,"222,652",0.001,0.002,445,Night,0
5/7/2019,,,,3:00:00,3028,Tuesday,2,"222,652",0.001,0.002,445,Night,0
5/7/2019,,,,4:00:00,3029,Tuesday,2,"222,652",0.001,0.002,445,Night,0
5/7/2019,,,,5:00:00,3030,Tuesday,2,"222,652",0.002,0.004,891,Day,1
5/7/2019,,,,6:00:00,3031,Tuesday,2,"222,652",0.007,0.014,"3,117",Day,1
5/7/2019,,,,7:00:00,3032,Tuesday,2,"222,652",0.024,0.048,"10,687",Day,1
5/7/2019,,,,8:00:00,3033,Tuesday,2,"222,652",0.039,0.078,"17,367",Day,1
5/7/2019,,,,9:00:00,3034,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
5/7/2019,,,,10:00:00,3035,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
5/7/2019,,,,11:00:00,3036,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
5/7/2019,,,,12:00:00,3037,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
5/7/2019,,,,13:00:00,3038,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
5/7/2019,,,,14:00:00,3039,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
5/7/2019,,,,15:00:00,3040,Tuesday,2,"222,652",0.026,0.052,"11,578",Day,1
5/7/2019,,,,16:00:00,3041,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
5/7/2019,,,,17:00:00,3042,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
5/7/2019,,,,18:00:00,3043,Tuesday,2,"222,652",0.043,0.086,"19,148",Day,1
5/7/2019,,,,19:00:00,3044,Tuesday,2,"222,652",0.041,0.082,"18,257",Day,1
5/7/2019,,,,20:00:00,3045,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
5/7/2019,,,,21:00:00,3046,Tuesday,2,"222,652",0.016,0.032,"7,125",Day,1
5/7/2019,,,,22:00:00,3047,Tuesday,2,"222,652",0.011,0.022,"4,898",Night,0
5/7/2019,,,,23:00:00,3048,Tuesday,2,"222,652",0.010,0.02,"4,453",Night,0
5/8/2019,05:22 ? (60°),20:44 ? (300°),15:21:21,0:00:00,3049,Wednesday,3,"180,019",0.008,0.016,"2,880",Night,0
5/8/2019,,,,1:00:00,3050,Wednesday,3,"180,019",0.004,0.008,"1,440",Night,0
5/8/2019,,,,2:00:00,3051,Wednesday,3,"180,019",0.001,0.002,360,Night,0
5/8/2019,,,,3:00:00,3052,Wednesday,3,"180,019",0.001,0.002,360,Night,0
5/8/2019,,,,4:00:00,3053,Wednesday,3,"180,019",0.001,0.002,360,Night,0
5/8/2019,,,,5:00:00,3054,Wednesday,3,"180,019",0.002,0.004,720,Day,1
5/8/2019,,,,6:00:00,3055,Wednesday,3,"180,019",0.007,0.014,"2,520",Day,1
5/8/2019,,,,7:00:00,3056,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
5/8/2019,,,,8:00:00,3057,Wednesday,3,"180,019",0.038,0.076,"13,681",Day,1
5/8/2019,,,,9:00:00,3058,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
5/8/2019,,,,10:00:00,3059,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
5/8/2019,,,,11:00:00,3060,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
5/8/2019,,,,12:00:00,3061,Wednesday,3,"180,019",0.032,0.064,"11,521",Day,1
5/8/2019,,,,13:00:00,3062,Wednesday,3,"180,019",0.037,0.074,"13,321",Day,1
5/8/2019,,,,14:00:00,3063,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
5/8/2019,,,,15:00:00,3064,Wednesday,3,"180,019",0.026,0.052,"9,361",Day,1
5/8/2019,,,,16:00:00,3065,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
5/8/2019,,,,17:00:00,3066,Wednesday,3,"180,019",0.036,0.072,"12,961",Day,1
5/8/2019,,,,18:00:00,3067,Wednesday,3,"180,019",0.042,0.084,"15,122",Day,1
5/8/2019,,,,19:00:00,3068,Wednesday,3,"180,019",0.041,0.082,"14,762",Day,1
5/8/2019,,,,20:00:00,3069,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
5/8/2019,,,,21:00:00,3070,Wednesday,3,"180,019",0.018,0.036,"6,481",Day,1
5/8/2019,,,,22:00:00,3071,Wednesday,3,"180,019",0.012,0.024,"4,320",Night,0
5/8/2019,,,,23:00:00,3072,Wednesday,3,"180,019",0.010,0.02,"3,600",Night,0
5/9/2019,05:21 ? (60°),20:45 ? (301°),15:24:47,0:00:00,3073,Thursday,4,"182,741",0.010,0.02,"3,655",Night,0
5/9/2019,,,,1:00:00,3074,Thursday,4,"182,741",0.006,0.012,"2,193",Night,0
5/9/2019,,,,2:00:00,3075,Thursday,4,"182,741",0.001,0.002,365,Night,0
5/9/2019,,,,3:00:00,3076,Thursday,4,"182,741",0.001,0.002,365,Night,0
5/9/2019,,,,4:00:00,3077,Thursday,4,"182,741",0.001,0.002,365,Night,0
5/9/2019,,,,5:00:00,3078,Thursday,4,"182,741",0.002,0.004,731,Day,1
5/9/2019,,,,6:00:00,3079,Thursday,4,"182,741",0.007,0.014,"2,558",Day,1
5/9/2019,,,,7:00:00,3080,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
5/9/2019,,,,8:00:00,3081,Thursday,4,"182,741",0.039,0.078,"14,254",Day,1
5/9/2019,,,,9:00:00,3082,Thursday,4,"182,741",0.029,0.058,"10,599",Day,1
5/9/2019,,,,10:00:00,3083,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
5/9/2019,,,,11:00:00,3084,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
5/9/2019,,,,12:00:00,3085,Thursday,4,"182,741",0.032,0.064,"11,695",Day,1
5/9/2019,,,,13:00:00,3086,Thursday,4,"182,741",0.037,0.074,"13,523",Day,1
5/9/2019,,,,14:00:00,3087,Thursday,4,"182,741",0.030,0.06,"10,964",Day,1
5/9/2019,,,,15:00:00,3088,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
5/9/2019,,,,16:00:00,3089,Thursday,4,"182,741",0.031,0.062,"11,330",Day,1
5/9/2019,,,,17:00:00,3090,Thursday,4,"182,741",0.036,0.072,"13,157",Day,1
5/9/2019,,,,18:00:00,3091,Thursday,4,"182,741",0.041,0.082,"14,985",Day,1
5/9/2019,,,,19:00:00,3092,Thursday,4,"182,741",0.040,0.08,"14,619",Day,1
5/9/2019,,,,20:00:00,3093,Thursday,4,"182,741",0.028,0.056,"10,233",Day,1
5/9/2019,,,,21:00:00,3094,Thursday,4,"182,741",0.017,0.034,"6,213",Day,1
5/9/2019,,,,22:00:00,3095,Thursday,4,"182,741",0.012,0.024,"4,386",Night,0
5/9/2019,,,,23:00:00,3096,Thursday,4,"182,741",0.011,0.022,"4,020",Night,0
5/10/2019,05:19 ? (59°),20:47 ? (301°),15:28:10,0:00:00,3097,Friday,5,"188,364",0.011,0.022,"4,144",Night,0
5/10/2019,,,,1:00:00,3098,Friday,5,"188,364",0.006,0.012,"2,260",Night,0
5/10/2019,,,,2:00:00,3099,Friday,5,"188,364",0.002,0.004,753,Night,0
5/10/2019,,,,3:00:00,3100,Friday,5,"188,364",0.001,0.002,377,Night,0
5/10/2019,,,,4:00:00,3101,Friday,5,"188,364",0.001,0.002,377,Night,0
5/10/2019,,,,5:00:00,3102,Friday,5,"188,364",0.002,0.004,753,Day,1
5/10/2019,,,,6:00:00,3103,Friday,5,"188,364",0.007,0.014,"2,637",Day,1
5/10/2019,,,,7:00:00,3104,Friday,5,"188,364",0.023,0.046,"8,665",Day,1
5/10/2019,,,,8:00:00,3105,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
5/10/2019,,,,9:00:00,3106,Friday,5,"188,364",0.028,0.056,"10,548",Day,1
5/10/2019,,,,10:00:00,3107,Friday,5,"188,364",0.024,0.048,"9,041",Day,1
5/10/2019,,,,11:00:00,3108,Friday,5,"188,364",0.025,0.05,"9,418",Day,1
5/10/2019,,,,12:00:00,3109,Friday,5,"188,364",0.032,0.064,"12,055",Day,1
5/10/2019,,,,13:00:00,3110,Friday,5,"188,364",0.035,0.07,"13,185",Day,1
5/10/2019,,,,14:00:00,3111,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
5/10/2019,,,,15:00:00,3112,Friday,5,"188,364",0.027,0.054,"10,172",Day,1
5/10/2019,,,,16:00:00,3113,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
5/10/2019,,,,17:00:00,3114,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
5/10/2019,,,,18:00:00,3115,Friday,5,"188,364",0.040,0.08,"15,069",Day,1
5/10/2019,,,,19:00:00,3116,Friday,5,"188,364",0.039,0.078,"14,692",Day,1
5/10/2019,,,,20:00:00,3117,Friday,5,"188,364",0.029,0.058,"10,925",Day,1
5/10/2019,,,,21:00:00,3118,Friday,5,"188,364",0.018,0.036,"6,781",Day,1
5/10/2019,,,,22:00:00,3119,Friday,5,"188,364",0.014,0.028,"5,274",Night,0
5/10/2019,,,,23:00:00,3120,Friday,5,"188,364",0.012,0.024,"4,521",Night,0
5/11/2019,05:17 ? (59°),20:49 ? (302°),15:31:31,0:00:00,3121,Saturday,6,"160,108",0.008,0.016,"2,562",Night,0
5/11/2019,,,,1:00:00,3122,Saturday,6,"160,108",0.003,0.006,961,Night,0
5/11/2019,,,,2:00:00,3123,Saturday,6,"160,108",0.004,0.008,"1,281",Night,0
5/11/2019,,,,3:00:00,3124,Saturday,6,"160,108",0.003,0.006,961,Night,0
5/11/2019,,,,4:00:00,3125,Saturday,6,"160,108",0.002,0.004,640,Night,0
5/11/2019,,,,5:00:00,3126,Saturday,6,"160,108",0.002,0.004,640,Day,1
5/11/2019,,,,6:00:00,3127,Saturday,6,"160,108",0.005,0.01,"1,601",Day,1
5/11/2019,,,,7:00:00,3128,Saturday,6,"160,108",0.013,0.026,"4,163",Day,1
5/11/2019,,,,8:00:00,3129,Saturday,6,"160,108",0.022,0.044,"7,045",Day,1
5/11/2019,,,,9:00:00,3130,Saturday,6,"160,108",0.028,0.056,"8,966",Day,1
5/11/2019,,,,10:00:00,3131,Saturday,6,"160,108",0.033,0.066,"10,567",Day,1
5/11/2019,,,,11:00:00,3132,Saturday,6,"160,108",0.036,0.072,"11,528",Day,1
5/11/2019,,,,12:00:00,3133,Saturday,6,"160,108",0.039,0.078,"12,488",Day,1
5/11/2019,,,,13:00:00,3134,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
5/11/2019,,,,14:00:00,3135,Saturday,6,"160,108",0.024,0.048,"7,685",Day,1
5/11/2019,,,,15:00:00,3136,Saturday,6,"160,108",0.025,0.05,"8,005",Day,1
5/11/2019,,,,16:00:00,3137,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
5/11/2019,,,,17:00:00,3138,Saturday,6,"160,108",0.034,0.068,"10,887",Day,1
5/11/2019,,,,18:00:00,3139,Saturday,6,"160,108",0.038,0.076,"12,168",Day,1
5/11/2019,,,,19:00:00,3140,Saturday,6,"160,108",0.040,0.08,"12,809",Day,1
5/11/2019,,,,20:00:00,3141,Saturday,6,"160,108",0.030,0.06,"9,606",Day,1
5/11/2019,,,,21:00:00,3142,Saturday,6,"160,108",0.016,0.032,"5,123",Day,1
5/11/2019,,,,22:00:00,3143,Saturday,6,"160,108",0.015,0.03,"4,803",Night,0
5/11/2019,,,,23:00:00,3144,Saturday,6,"160,108",0.016,0.032,"5,123",Night,0
5/12/2019,05:15 ? (58°),20:50 ? (302°),15:34:50,0:00:00,3145,Sunday,7,"134,960",0.000,0,0,Night,0
5/12/2019,,,,1:00:00,3146,Sunday,7,"134,960",0.000,0,0,Night,0
5/12/2019,,,,2:00:00,3147,Sunday,7,"134,960",0.007,0.014,"1,889",Night,0
5/12/2019,,,,3:00:00,3148,Sunday,7,"134,960",0.005,0.01,"1,350",Night,0
5/12/2019,,,,4:00:00,3149,Sunday,7,"134,960",0.004,0.008,"1,080",Night,0
5/12/2019,,,,5:00:00,3150,Sunday,7,"134,960",0.002,0.004,540,Day,1
5/12/2019,,,,6:00:00,3151,Sunday,7,"134,960",0.003,0.006,810,Day,1
5/12/2019,,,,7:00:00,3152,Sunday,7,"134,960",0.008,0.016,"2,159",Day,1
5/12/2019,,,,8:00:00,3153,Sunday,7,"134,960",0.015,0.03,"4,049",Day,1
5/12/2019,,,,9:00:00,3154,Sunday,7,"134,960",0.027,0.054,"7,288",Day,1
5/12/2019,,,,10:00:00,3155,Sunday,7,"134,960",0.034,0.068,"9,177",Day,1
5/12/2019,,,,11:00:00,3156,Sunday,7,"134,960",0.038,0.076,"10,257",Day,1
5/12/2019,,,,12:00:00,3157,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
5/12/2019,,,,13:00:00,3158,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
5/12/2019,,,,14:00:00,3159,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
5/12/2019,,,,15:00:00,3160,Sunday,7,"134,960",0.026,0.052,"7,018",Day,1
5/12/2019,,,,16:00:00,3161,Sunday,7,"134,960",0.031,0.062,"8,368",Day,1
5/12/2019,,,,17:00:00,3162,Sunday,7,"134,960",0.040,0.08,"10,797",Day,1
5/12/2019,,,,18:00:00,3163,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
5/12/2019,,,,19:00:00,3164,Sunday,7,"134,960",0.045,0.09,"12,146",Day,1
5/12/2019,,,,20:00:00,3165,Sunday,7,"134,960",0.033,0.066,"8,907",Day,1
5/12/2019,,,,21:00:00,3166,Sunday,7,"134,960",0.024,0.048,"6,478",Day,1
5/12/2019,,,,22:00:00,3167,Sunday,7,"134,960",0.020,0.04,"5,398",Night,0
5/12/2019,,,,23:00:00,3168,Sunday,7,"134,960",0.016,0.032,"4,319",Night,0
5/13/2019,05:14 ? (58°),20:52 ? (303°),15:38:05,0:00:00,3169,Monday,1,"220,880",0.013,0.026,"5,743",Night,0
5/13/2019,,,,1:00:00,3170,Monday,1,"220,880",0.006,0.012,"2,651",Night,0
5/13/2019,,,,2:00:00,3171,Monday,1,"220,880",0.001,0.002,442,Night,0
